ds,Actual,ARIMA,ARIMA 2,ARIMA 3,ARIMA-GARCH,ARIMA-GARCH 2,ARIMA-GARCH 3,Simple Exponential Smoothing,Holt's Exponential Smoothing,Holt-Winter's Exponential Smoothing,Prophet,Prophet+ARIMA
2021-11-02,1040.3,1019.7311841610486,1019.3,1018.8125756021169,1036.3954513390054,1032.8748488403887,1031.8050198153749,1019.3000002026557,1020.6169837894689,1020.2686850740992,1057.377832689706,1028.1218137918681
2021-11-03,1023.3,1024.4050267476387,1025.3,1025.5131724498387,1020.7246899679403,1019.2759070274586,1018.8087852066557,1025.299999910592,1027.7973237705578,1027.3876525360204,1045.2972844039439,1031.9405233470316
2021-11-04,1030.3,1019.7573623536712,1021.7,1021.5723874220965,1027.692276732119,1025.2737525974867,1025.478657946373,1021.7000000536796,1023.3273645774825,1023.067102641693,1032.7161553705432,1023.6894621738663
2021-11-05,1036.9,1020.8265996149528,1021.5,1021.4929102334678,1022.3766306995707,1021.6724793198149,1021.54881095409,1021.5000000029802,1021.9461571264524,1022.9699494936096,1048.894135020544,1027.9350677062077
2021-11-07,1037.65,1068.9650732548298,1068.1,1069.75039850653,1020.0486048778071,1021.5115171034345,1021.5034352117005,1068.0999993056057,1078.6033436154266,1077.8343997075085,1046.2811512542878,1064.673184841096
2021-11-08,1061.1,1041.3768939277268,1040.3,1039.4485020972431,1066.9684045865952,1068.1053674302516,1069.4888141106046,1040.3000004142534,1045.603457674318,1044.8084602813176,1034.8175906634322,1037.8171937234872
2021-11-09,1062.4,1023.9498092040593,1023.3,1022.7527209343364,1039.6667764798538,1040.3025454944482,1039.4342448034754,1023.3000002533208,1024.4896862710743,1024.3937958158356,1040.4101173330982,1028.2266748630902
2021-11-10,1077.9,1029.9972235254372,1030.3,1030.5222345604075,1023.6775727863179,1023.3036737535009,1022.779399514036,1030.2654284458756,1032.8513569356512,1032.534987502607,1050.5625975972364,1038.8714525706444
2021-11-11,1095.5,1037.2426818881324,1036.9,1037.1105600325257,1027.7567462507295,1030.3049941356278,1030.5201472964193,1036.8999999016526,1040.8260055648875,1040.2949561597106,1046.252125567079,1041.456599694097
2021-11-12,1090.1,1036.9173696632404,1037.65,1037.6739365919304,1037.7456233449482,1036.9050692248493,1037.1078777894518,1037.6499999888224,1041.687801837797,1040.8249635258546,1050.5694856310097,1043.7445440252425
2021-11-14,1091.8,1061.2077186729352,1061.1,1061.849851088129,1037.3199121868597,1037.6627240432476,1037.68449237249,1061.0999996504142,1069.878705907349,1068.6396296513249,1054.7857947195787,1064.5742380670624
2021-11-15,1097.8,1062.898373720643,1062.4,1062.4416302652198,1060.4827598891852,1061.113927367386,1061.8398836887534,1062.3999999806283,1071.4901508933694,1070.159825084542,1058.4843926938242,1067.157007303483
2021-11-16,1075.6,1078.0935399577907,1077.9,1078.3974412968098,1062.1148181546523,1062.4191028331138,1062.4577678910455,1077.8224645682606,1078.4485806895239,1088.1659476736352,1056.9307424452463,1079.3583819668813
2021-11-17,1070.1,1096.3953763654324,1095.5,1096.0810424030049,1078.4092153622255,1077.9247859622794,1078.4181995983356,1095.4999997377395,1110.8988275127226,1108.9161988760598,1056.2473660412588,1094.5224965330794
2021-11-18,1057.5,1090.0279923817864,1090.1,1089.9236911221328,1096.2136050358858,1095.5246695973085,1096.078936382273,1090.100000080466,1091.0747373977392,1101.2012326707181,1063.6508846362492,1091.6194860630078
2021-11-19,1037.6,1091.8076840451583,1091.8,1091.855444950527,1090.1131481244822,1090.126622265549,1089.9538410439116,1091.799999974668,1105.172271232891,1103.3409829590394,1066.3555345815437,1092.8139618401424
2021-11-21,1031.6,1098.0688987522042,1097.8,1097.9958978081404,1091.815708955932,1091.8303027175605,1091.8817293305797,1097.799999910593,1107.8652616014185,1110.1619524728826,1068.5181891269099,1098.8490517413138
2021-11-22,1016.7,1074.7369415061094,1075.6,1074.8855110017657,1098.0116204938058,1097.8164458207214,1098.001215426086,1075.6000003308056,1084.3156824429825,1083.3252163313268,1072.3091844558942,1082.1829466947793
2021-11-23,966.1,1069.6653880386443,1070.1,1069.92095609049,1074.970038547214,1075.6141302171038,1074.9120925654297,1070.1000000819563,1076.8567945280208,1076.6750573543839,1074.4620659719187,1078.2499966729733
2021-11-24,977.4,1056.9207818425602,1057.5,1057.0868470305961,1069.698031102473,1070.1083496914778,1069.9316630631693,1057.5000001877595,1061.1093418088674,1061.2361018973809,1071.287592588214,1068.7663925560828
2021-11-25,990.9,1036.6005599639177,1037.6,1036.9305517633964,1057.0405857778,1057.500742944328,1057.0886692269105,1037.6000002965445,1036.4103202841102,1037.8214804300508,1071.4250852214852,1050.792412810739
2021-11-26,954.9,1031.7732060043927,1031.6,1031.3959442509251,1037.3730448899769,1037.5967070783968,1036.9403209261327,1031.6000000894098,1029.9618140380906,1030.3257892632864,1073.5245471485043,1045.2291105418058
2021-11-28,978.4,1017.0937025615407,1016.7,1016.1887103172182,1031.0055887264957,1031.5903668210183,1031.3893925818143,1016.7000002220278,1011.2063381195352,1013.1577330449754,1073.3484439545298,1033.1108267847765
2021-11-29,966.4,971.7863855925129,966.1,964.2326082726481,1018.3526462499493,1016.7011595317499,1016.1687127208648,966.1000007541836,951.3437631683386,953.0289711265983,1069.3593940148612,990.6845798899602
2021-11-30,929.2,980.9033554350044,977.4,977.7912548288808,967.8304383621299,966.1017253501499,964.4067999826684,977.3999998316168,963.5958298843353,966.7941782926788,1065.1281350932113,1000.3392834819853
2021-12-01,936.6,993.0702349105932,990.9,991.3743029802255,979.4376666938343,977.4033902082033,977.7852575384826,990.8999997988343,980.9329912927958,982.8709248893368,1068.4300118504725,1012.8684751072941
2021-12-02,934.0,948.9090978925877,954.9,953.6959382859284,990.6680739354917,990.8979197561105,991.3331474977266,954.9000005372524,936.3993453550088,940.7026940596465,1056.8831294004578,978.1370649109564
2021-12-03,927.1,972.7262727147175,978.4,979.1150267610786,954.703000354644,954.9017222235292,953.8374398868298,978.3999996496559,966.857767580691,968.7922363811697,1056.5806846967669,995.661772354393
