ds,Actual,ARIMA,ARIMA 2,ARIMA 3,ARIMA-GARCH,ARIMA-GARCH 2,ARIMA-GARCH 3,Simple Exponential Smoothing,Holt's Exponential Smoothing,Holt-Winter's Exponential Smoothing,Prophet,Prophet+ARIMA
2021-11-26,,1868.5,1868.4266758297738,1868.4473330894857,1864.4482429589443,1863.7606266091716,1864.2738957079453,1868.446856804966,1885.9040390161178,1890.7590960784523,1714.5402320122173,1758.4797526371715
2021-11-29,,1866.6,1866.9096593310749,1866.6218121537395,1869.05039862778,1868.735064903568,1869.0033912643814,1866.6206094776792,1883.4025857215881,1894.9251703824457,1715.015736229091,1758.569862142624
2021-11-30,,1854.1,1855.2074208014935,1854.2424244798988,1867.141503318438,1866.5874554291424,1867.1697804407981,1854.2387330093636,1868.002179007553,1877.5056200504775,1719.3199310903292,1755.739643169477
2021-12-01,,1870.2,1871.6297587661138,1870.0049452759754,1854.6512881737845,1854.8992294772888,1854.8112430203137,1870.0118900912769,1886.507222412755,1895.1172918542989,1720.5458008831697,1763.0636699052725
2021-12-02,,1861.4,1861.0993107671516,1861.5110102317299,1870.7469364498993,1869.8897956157653,1870.5483075531863,1861.505617948589,1873.055589778492,1880.666960424412,1722.8417025941096,1761.5418892141681
2021-12-03,,1851.6,1851.8150965601642,1851.7205429869223,1861.940587923838,1861.2343031964008,1862.056946218009,1851.7186312497038,1863.794475760929,1870.4168513824786,1726.6662201970828,1760.1544306572146
2021-12-06,,1806.3,1806.9598087513616,1806.784377961388,1852.1258557710778,1852.3816323439892,1852.237551464014,1806.7708410435653,1808.9837421392601,1808.877063491934,1729.1940651738707,1746.9647068115794
2021-12-07,,1783.8,1783.8437989889728,1783.9562880327085,1806.8213428072934,1808.8474953463533,1807.1419318846197,1783.9528152655344,1780.4448853008375,1776.3272024593048,1729.0246052402404,1739.8419250712125
2021-12-08,,1784.3,1783.4261841122386,1784.2965129821239,1784.3180072677562,1783.8857982340098,1784.4797328636353,1784.297668057766,1780.3029298691515,1777.802573701231,1730.1349010764432,1741.253487630345
2021-12-09,,1788.1,1792.7309431175956,1788.0735248075273,1784.8162471662663,1783.2483541814088,1784.8164200493045,1788.074422701908,1784.933910210972,1781.8740726266165,1733.1318620905643,1745.4948567920023
2021-12-10,,1786.9,1790.0178723468532,1786.9083799221373,1788.6137415185174,1789.1988264278937,1788.590708150147,1786.9079180258825,1783.7020256803328,1779.5507576889722,1734.5826999513795,1747.315184127626
2021-12-13,,1785.2,1784.1647031073396,1785.2118589561082,1787.411207963906,1789.5741827655547,1787.4233360810917,1785.2115036653634,1781.705290754259,1781.2490617254568,1738.1565570158416,1752.054749023624
2021-12-14,,1776.5,1771.9894571017699,1776.5602242427892,1785.705133987116,1787.448602136203,1785.7206525379274,1776.5582194758522,1776.9750609526623,1766.3687971993572,1742.330994963683,1752.8358167482459
2021-12-15,,1784.3,1780.9711594555447,1784.2441086351164,1777.0083225110818,1776.7876840027343,1777.0748465559393,1784.2464425626836,1780.4699276556084,1777.2174449844956,1745.1576558698598,1758.7735827685372
2021-12-16,,1762.7,1763.738062640725,1762.867877263558,1784.7937503969504,1783.4494263645768,1784.73675335344,1762.861541010239,1756.4981498784005,1748.7229595444808,1751.5585283464031,1756.5335554765513
2021-12-17,,1783.9,1784.8669944301764,1783.7007951529765,1763.2061006415852,1763.0183858635792,1763.415802361872,1783.7093524820177,1779.7841289390628,1777.8349525519216,1754.9061964261746,1767.296036535562
2021-12-20,,1779.5,1780.1523034038198,1779.5427447204108,1784.4038430287856,1785.952084306504,1784.2008993662587,1779.5394308708396,1775.3223606180616,1771.967778953376,1761.310210337187,1773.1444102507264
2021-12-21,,1784.7,1784.9721019827675,1784.649061842205,1780.0057029325244,1781.5993535249163,1780.0543039708782,1784.6512168520708,1781.508532662642,1780.7662232263638,1764.3872907257614,1778.0484381885876
2021-12-22,,1785.5,1784.7746683022742,1785.4921760095342,1785.2062180651674,1784.3864561069558,1785.159977848407,1785.491989529481,1782.713877835577,1781.417257455507,1768.7676203887108,1782.0543767651604
2021-12-23,,1776.7,1771.8109559435607,1776.786285089093,1785.9996110464979,1786.9573377295824,1785.9967672236867,1776.783223897081,1772.2851239896352,1771.1119106725846,1775.7609161135736,1784.2241269555864
2021-12-27,,1784.8,1785.3448629317631,1784.7185389047665,1777.2047483473048,1777.650945042238,1777.2993154046558,1784.7221706481143,1781.7748679840847,1779.7650796837906,1785.9180717155498,1796.4285880513908
2021-12-28,,1788.3,1790.7926290187895,1788.2651632537813,1785.3076368800475,1782.947300716452,1785.2313929808126,1788.265616683379,1786.3003680090071,1785.3235204088496,1785.6471045147969,1796.6575486492657
2021-12-29,,1772.3,1771.76866701324,1772.4624445718628,1788.7909484980985,1789.8021066237854,1788.7602557106288,1772.456700256202,1772.6148412514528,1765.2183346634463,1786.736750282085,1791.563587128932
2021-12-30,,1764.5,1766.2653922776715,1764.5756467595404,1772.7841939037871,1773.4700327606101,1772.9457398169736,1764.5745222225983,1757.576812549519,1752.3742619915593,1789.4962925484926,1790.390019575469
2021-12-31,,1798.2,1797.6803102053686,1797.8416648656255,1765.026581968823,1763.852863559235,1765.1157991163798,1797.8528865408332,1797.7625080520806,1797.5706636269854,1790.9338398416821,1802.9399014528062
