Date,Price
02/11/2020,17.597
02/10/2020,17.785
02/07/2020,17.692
02/06/2020,17.818
02/05/2020,17.602
02/04/2020,17.561
02/03/2020,17.67
01/31/2020,18.012
01/30/2020,17.992
01/29/2020,17.487
01/28/2020,17.458
01/27/2020,18.056
01/24/2020,18.113
01/23/2020,17.829
01/22/2020,17.828
01/21/2020,17.808
01/20/2020,17.808
01/17/2020,18.073
01/16/2020,17.939
01/15/2020,17.988
01/14/2020,17.742
01/13/2020,17.996
01/10/2020,18.105
01/09/2020,17.936
01/08/2020,18.167
01/07/2020,18.393
01/06/2020,18.179
01/03/2020,18.151
01/02/2020,18.046
12/31/2019,17.921
12/30/2019,18.001
12/27/2019,17.943
12/26/2019,17.99
12/24/2019,17.853
12/23/2019,17.499
12/20/2019,17.224
12/19/2019,17.154
12/18/2019,17.049
12/17/2019,17.072
12/16/2019,17.113
12/13/2019,17.012
12/12/2019,16.949
12/11/2019,16.849
12/10/2019,16.702
12/09/2019,16.642
12/06/2019,16.596
12/05/2019,17.059
12/04/2019,16.916
12/03/2019,17.248
12/02/2019,16.966
11/29/2019,17.06
11/28/2019,17.106
11/27/2019,16.912
11/26/2019,17.045
11/25/2019,16.886
11/22/2019,17
11/21/2019,17.065
11/20/2019,17.115
11/19/2019,17.118
11/18/2019,17
11/15/2019,16.948
11/14/2019,17.028
11/13/2019,16.913
11/12/2019,16.692
11/11/2019,16.802
11/08/2019,16.823
11/07/2019,17.01
11/06/2019,17.598
11/05/2019,17.568
11/04/2019,18.066
11/01/2019,18.052
10/31/2019,18.067
10/30/2019,17.867
10/29/2019,17.831
10/28/2019,17.876
10/25/2019,17.926
10/24/2019,17.804
10/23/2019,17.58
10/22/2019,17.5
10/21/2019,17.602
10/18/2019,17.578
10/17/2019,17.612
10/16/2019,17.427
10/15/2019,17.384
10/14/2019,17.71
10/11/2019,17.544
10/10/2019,17.602
10/09/2019,17.81
10/08/2019,17.7
10/07/2019,17.54
10/04/2019,17.625
10/03/2019,17.676
10/02/2019,17.683
10/01/2019,17.302
09/30/2019,16.998
09/27/2019,17.652
09/26/2019,17.912
09/25/2019,18.073
09/24/2019,18.628
09/23/2019,18.711
09/20/2019,17.849
09/19/2019,17.884
09/18/2019,17.919
09/17/2019,18.14
09/16/2019,18.026
09/13/2019,17.569
09/12/2019,18.177
09/11/2019,18.17
09/10/2019,18.186
09/09/2019,18.167
09/06/2019,18.119
09/05/2019,18.807
09/04/2019,19.547
09/03/2019,19.186
09/02/2019,19.237
08/30/2019,18.342
08/29/2019,18.323
08/28/2019,18.318
08/27/2019,18.153
08/26/2019,17.641
08/23/2019,17.413
08/22/2019,17.04
08/21/2019,17.151
08/20/2019,17.148
08/19/2019,16.94
08/16/2019,17.122
08/15/2019,17.214
08/14/2019,17.28
08/13/2019,16.985
08/12/2019,17.071
08/09/2019,16.931
08/08/2019,16.936
08/07/2019,17.196
08/06/2019,16.445
08/05/2019,16.393
08/02/2019,16.27
08/01/2019,16.18
07/31/2019,16.405
07/30/2019,16.558
07/29/2019,16.44
07/26/2019,16.397
07/25/2019,16.411
07/24/2019,16.626
07/23/2019,16.476
07/22/2019,16.411
07/19/2019,16.195
07/18/2019,16.198
07/17/2019,15.971
07/16/2019,15.678
07/15/2019,15.365
07/12/2019,15.236
07/11/2019,15.146
07/10/2019,15.226
07/09/2019,15.147
07/08/2019,15.05
07/05/2019,15.001
07/04/2019,15.001
07/03/2019,15.336
07/02/2019,15.238
07/01/2019,15.193
06/28/2019,15.341
06/27/2019,15.294
06/26/2019,15.294
06/25/2019,15.3
06/24/2019,15.377
06/21/2019,15.29
06/20/2019,15.492
06/19/2019,14.958
06/18/2019,14.993
06/17/2019,14.829
06/14/2019,14.803
06/13/2019,14.892
06/12/2019,14.753
06/11/2019,14.74
06/10/2019,14.639
06/07/2019,15.031
06/06/2019,14.905
06/05/2019,14.791
06/04/2019,14.769
06/03/2019,14.74
05/31/2019,14.567
05/30/2019,14.491
05/29/2019,14.411
05/28/2019,14.32
05/27/2019,14.32
05/24/2019,14.555
05/23/2019,14.613
05/22/2019,14.449
05/21/2019,14.41
05/20/2019,14.445
05/17/2019,14.388
05/16/2019,14.539
05/15/2019,14.812
05/14/2019,14.812
05/13/2019,14.777
05/10/2019,14.79
05/09/2019,14.773
05/08/2019,14.862
05/07/2019,14.926
05/06/2019,14.927
05/03/2019,14.978
05/02/2019,14.617
05/01/2019,14.729
04/30/2019,14.984
04/29/2019,14.933
04/26/2019,15.088
04/25/2019,14.879
04/24/2019,14.916
04/23/2019,14.791
04/22/2019,14.975
04/18/2019,14.955
04/17/2019,14.939
04/16/2019,14.915
04/15/2019,14.975
04/12/2019,14.963
04/11/2019,14.867
04/10/2019,15.244
04/09/2019,15.211
04/08/2019,15.216
04/05/2019,15.086
04/04/2019,15.084
04/03/2019,15.102
04/02/2019,15.061
04/01/2019,15.099
03/29/2019,15.11
03/28/2019,14.973
03/27/2019,15.298
03/26/2019,15.429
03/25/2019,15.567
03/22/2019,15.407
03/21/2019,15.437
03/20/2019,15.318
03/19/2019,15.372
03/18/2019,15.322
03/15/2019,15.324
03/14/2019,15.171
03/13/2019,15.456
03/12/2019,15.413
03/11/2019,15.274
03/08/2019,15.349
03/07/2019,15.04
03/06/2019,15.085
03/05/2019,15.105
03/04/2019,15.105
03/01/2019,15.256
02/28/2019,15.634
02/27/2019,15.766
02/26/2019,15.832
02/25/2019,15.83
02/22/2019,15.914
02/21/2019,15.801
02/20/2019,16.177
02/19/2019,16.013
02/18/2019,15.967
02/15/2019,15.743
02/14/2019,15.528
02/13/2019,15.652
02/12/2019,15.69
02/11/2019,15.74
02/08/2019,15.809
02/07/2019,15.713
02/06/2019,15.701
02/05/2019,15.836
02/04/2019,15.886
02/01/2019,15.931
01/31/2019,16.072
01/30/2019,15.927
01/29/2019,15.839
01/28/2019,15.765
01/25/2019,15.699
01/24/2019,15.3
01/23/2019,15.38
01/22/2019,15.325
01/21/2019,15.325
01/18/2019,15.399
01/17/2019,15.536
01/16/2019,15.638
01/15/2019,15.62
01/14/2019,15.686
01/11/2019,15.656
01/10/2019,15.643
01/09/2019,15.735
01/08/2019,15.713
01/07/2019,15.756
01/04/2019,15.786
01/03/2019,15.797
01/02/2019,15.649
12/31/2018,15.54
12/28/2018,15.436
12/27/2018,15.31
12/26/2018,15.123
12/24/2018,14.82
12/21/2018,14.702
12/20/2018,14.869
12/19/2018,14.818
12/18/2018,14.701
12/17/2018,14.759
12/14/2018,14.637
