,Date,Price
556,2019-02-28,1316.1
557,2019-03-01,1299.2
558,2019-03-04,1287.5
559,2019-03-05,1284.7
560,2019-03-06,1287.6
561,2019-03-07,1286.1
562,2019-03-08,1299.3
563,2019-03-11,1291.1
564,2019-03-12,1298.1
565,2019-03-13,1309.3
566,2019-03-14,1295.1
567,2019-03-15,1302.9
568,2019-03-18,1301.5
569,2019-03-19,1306.5
570,2019-03-20,1301.7
571,2019-03-21,1307.3
572,2019-03-22,1312.3
573,2019-03-25,1322.6
574,2019-03-26,1315
575,2019-03-27,1310.4
576,2019-03-28,1295.3
577,2019-03-29,1298.5
578,2019-04-01,1294.2
579,2019-04-02,1295.4
580,2019-04-03,1295.3
581,2019-04-04,1294.3
582,2019-04-05,1295.6
583,2019-04-08,1301.9
584,2019-04-09,1308.3
585,2019-04-10,1313.9
586,2019-04-11,1293.3
587,2019-04-12,1295.2
588,2019-04-15,1291.3
589,2019-04-16,1277.2
590,2019-04-17,1276.8
591,2019-04-18,1276
592,2019-04-22,1277.6
593,2019-04-23,1273.2
594,2019-04-24,1279.4
595,2019-04-25,1279.7
596,2019-04-26,1288.8
597,2019-04-29,1281.5
598,2019-04-30,1285.7
599,2019-05-01,1284.2
600,2019-05-02,1272
601,2019-05-03,1281.3
602,2019-05-06,1283.8
603,2019-05-07,1285.6
604,2019-05-08,1281.4
605,2019-05-09,1285.2
606,2019-05-10,1287.4
607,2019-05-13,1301.8
608,2019-05-14,1296.3
609,2019-05-15,1297.8
610,2019-05-16,1286.2
611,2019-05-17,1275.7
612,2019-05-20,1277.3
613,2019-05-21,1273.2
614,2019-05-22,1274.2
615,2019-05-23,1285.4
616,2019-05-24,1283.6
617,2019-05-27,1277.1
618,2019-05-28,1280.1
619,2019-05-29,1281
620,2019-05-30,1292.4
621,2019-05-31,1311.1
622,2019-06-03,1327.9
623,2019-06-04,1328.7
624,2019-06-05,1333.6
625,2019-06-06,1342.7
626,2019-06-07,1346.1
627,2019-06-10,1329.3
628,2019-06-11,1331.2
629,2019-06-12,1336.8
630,2019-06-13,1343.7
631,2019-06-14,1344.5
632,2019-06-17,1342.9
633,2019-06-18,1350.7
634,2019-06-19,1348.8
635,2019-06-20,1396.9
636,2019-06-21,1400.1
637,2019-06-24,1418.2
638,2019-06-25,1418.7
639,2019-06-26,1415.4
640,2019-06-27,1412
641,2019-06-28,1413.7
642,2019-07-01,1389.3
643,2019-07-02,1408
644,2019-07-03,1420.9
645,2019-07-04,1400.1
646,2019-07-05,1403.4
647,2019-07-08,1400
648,2019-07-09,1400.5
649,2019-07-10,1412.5
650,2019-07-11,1406.7
651,2019-07-12,1412.2
652,2019-07-15,1413.5
653,2019-07-16,1411.2
654,2019-07-17,1423.3
655,2019-07-18,1428.1
656,2019-07-19,1426.7
657,2019-07-22,1426.9
658,2019-07-23,1421.7
659,2019-07-24,1423.6
660,2019-07-25,1414.7
661,2019-07-26,1419.3
662,2019-07-29,1420.4
663,2019-07-30,1441.8
664,2019-07-31,1437.8
665,2019-08-01,1432.4
666,2019-08-02,1457.5
667,2019-08-05,1476.5
668,2019-08-06,1484.2
669,2019-08-07,1519.6
670,2019-08-08,1509.5
671,2019-08-09,1508.5
672,2019-08-12,1517.2
673,2019-08-13,1514.1
674,2019-08-14,1527.8
675,2019-08-15,1531.2
676,2019-08-16,1523.6
677,2019-08-19,1511.6
678,2019-08-20,1515.7
679,2019-08-21,1515.7
680,2019-08-22,1508.5
681,2019-08-23,1537.6
682,2019-08-26,1537.2
683,2019-08-27,1551.8
684,2019-08-28,1549.1
685,2019-08-29,1536.9
